docs,corpus_size,vocabulary_size
5893,2985421,151442
5894,2986109,151478
5895,2989033,151557
5896,2990319,151646
5897,2990664,151655
5898,2990967,151660
5899,2991127,151669
5900,2992620,151741
5901,2992805,151744
5902,2992973,151747
5903,2993132,151751
5904,2993335,151762
5905,2993759,151773
5906,2993884,151777
5907,2994754,151813
5908,2994914,151815
5909,2995261,151825
5910,2996407,151871
5911,2996555,151874
5912,2996714,151876
5913,2996871,151881
5914,2997566,151934
5915,2998001,151942
5916,2998166,151945
5917,2998325,151949
5918,2998480,151954
5919,2998838,151962
5920,2999117,151963
5921,3000481,151973
5922,3000637,151977
5923,3000793,151980
5924,3002224,152036
5925,3002506,152044
5926,3002857,152060
5927,3002980,152064
5928,3003861,152115
5929,3004089,152119
5930,3004214,152121
5931,3004425,152125
5932,3004588,152127
5933,3004777,152127
5934,3004933,152131
5935,3005092,152133
5936,3005867,152153
5937,3007915,152219
5938,3008079,152222
5939,3008234,152225
5940,3008762,152231
5941,3012723,152276
5942,3013106,152295
5943,3013453,152303
5944,3014426,152324
5945,3014820,152349
5946,3015684,152365
5947,3016011,152367
5948,3018327,152402
5949,3019248,152463
5950,3020035,152489
5951,3021191,152513
5952,3021785,152539
5953,3029349,152641
5954,3029715,152646
5955,3029902,152648
5956,3030460,152654
5957,3030750,152673
5958,3031136,152683
5959,3031475,152693
5960,3034752,152762
5961,3035095,152763
5962,3035908,152774
5963,3036615,152778
5964,3037160,152789
5965,3037814,152803
5966,3038232,152808
5967,3038817,152820
5968,3040014,152876
5969,3040482,152891
5970,3041407,152903
5971,3042033,152905
5972,3042686,152916
5973,3043015,152926
5974,3043349,152929
5975,3043711,152935
5976,3044004,152940
5977,3044203,152943
5978,3044324,152943
5979,3045960,152948
5980,3046249,152948
5981,3046998,152976
5982,3047443,152978
5983,3047664,152982
5984,3048151,153002
5985,3048533,153013
5986,3048704,153017
5987,3049392,153032
5988,3050503,153049
5989,3051424,153085
5990,3051985,153091
5991,3052149,153093
5992,3052536,153096
5993,3052700,153099
5994,3055631,153234
5995,3055795,153237
5996,3055979,153252
5997,3056403,153254
5998,3056608,153255
5999,3057295,153271
6000,3058975,153303
6001,3059488,153320
6002,3060268,153327
6003,3060788,153339
6004,3061781,153344
6005,3062297,153353
6006,3062556,153354
6007,3062720,153357
6008,3063136,153364
6009,3063561,153391
6010,3063791,153394
6011,3064074,153403
6012,3064579,153407
6013,3065369,153418
6014,3066000,153420
6015,3066150,153422
6016,3066348,153424
6017,3066482,153427
6018,3066813,153430
6019,3067080,153439
6020,3067711,153443
6021,3067914,153443
6022,3068087,153446
6023,3068236,153449
6024,3068463,153453
6025,3068666,153453
6026,3068806,153455
6027,3068970,153457
6028,3069125,153460
6029,3069282,153464
6030,3069449,153468
6031,3069565,153470
6032,3070262,153494
6033,3070661,153495
6034,3071202,153525
6035,3071496,153531
6036,3071685,153545
6037,3072009,153551
6038,3072175,153553
6039,3072330,153556
6040,3072483,153559
6041,3072747,153563
6042,3078064,153668
6043,3078618,153773
