docs,corpus_size,vocabulary_size
5883,3013822,151317
5884,3014359,151341
5885,3014945,151351
5886,3015466,151387
5887,3015804,151387
5888,3015991,151389
5889,3016461,151394
5890,3016744,151405
5891,3016944,151405
5892,3017070,151408
5893,3017310,151410
5894,3017825,151421
5895,3017966,151422
5896,3019426,151443
5897,3019658,151457
5898,3019813,151459
5899,3020404,151470
5900,3020664,151472
5901,3020903,151474
5902,3021048,151475
5903,3021238,151476
5904,3021481,151500
5905,3022344,151521
5906,3023651,151551
5907,3023918,151553
5908,3024109,151577
5909,3024338,151581
5910,3024684,151606
5911,3024983,151631
5912,3025943,151664
5913,3026061,151667
5914,3026299,151685
5915,3026461,151691
5916,3026597,151691
5917,3029927,151746
5918,3030679,151759
5919,3031479,151775
5920,3031760,151780
5921,3032285,151794
5922,3032895,151812
5923,3033032,151817
5924,3033163,151817
5925,3033365,151821
5926,3034162,151832
5927,3035362,151867
5928,3035569,151869
5929,3035876,151876
5930,3036356,151878
5931,3036710,151882
5932,3037169,151888
5933,3038591,151928
5934,3039811,151960
5935,3042500,152004
5936,3042785,152008
5937,3043034,152011
5938,3043290,152016
5939,3043405,152016
5940,3043746,152039
5941,3044007,152051
5942,3045460,152184
5943,3045592,152185
5944,3046956,152247
5945,3047341,152254
5946,3047458,152256
5947,3047744,152287
5948,3047905,152287
5949,3048217,152307
5950,3048325,152308
5951,3048647,152314
5952,3048844,152316
5953,3049318,152328
5954,3049474,152332
5955,3049627,152334
5956,3050008,152372
5957,3050184,152377
5958,3050510,152385
5959,3050972,152510
5960,3051596,152569
5961,3051830,152571
5962,3052008,152574
5963,3052191,152582
5964,3052746,152587
5965,3053178,152593
5966,3053525,152602
5967,3054715,152634
5968,3055046,152648
5969,3055229,152654
5970,3055712,152670
5971,3055891,152673
5972,3056186,152677
5973,3056527,152691
5974,3056662,152693
5975,3056921,152699
5976,3057174,152700
5977,3057321,152702
5978,3057462,152704
5979,3057620,152705
5980,3057955,152712
5981,3058152,152714
5982,3058312,152716
5983,3058474,152719
5984,3058683,152722
5985,3058994,152724
5986,3059691,152760
5987,3060191,152769
5988,3060347,152770
5989,3060773,152786
5990,3060910,152799
5991,3062336,152825
5992,3062753,152830
5993,3063123,152836
5994,3063244,152840
5995,3063574,152859
5996,3064462,152879
5997,3064910,152888
5998,3065073,152888
5999,3065278,152898
6000,3065745,152902
6001,3065871,152902
6002,3065989,152904
6003,3066225,152911
6004,3066757,152923
6005,3066941,152955
6006,3067106,152959
6007,3067234,152963
6008,3067504,153019
6009,3067693,153030
6010,3067939,153039
6011,3068165,153042
6012,3068402,153073
6013,3069641,153182
6014,3070475,153207
6015,3070982,153222
6016,3071191,153226
6017,3071370,153228
6018,3071565,153237
6019,3072246,153257
6020,3072407,153259
6021,3072590,153265
6022,3072949,153274
6023,3073501,153337
6024,3073715,153341
6025,3074175,153350
6026,3074523,153375
6027,3074775,153391
6028,3074924,153393
6029,3075593,153405
6030,3075721,153406
6031,3075853,153408
6032,3076036,153435
6033,3076279,153435
6034,3076393,153438
6035,3076511,153440
6036,3076723,153444
6037,3077045,153447
6038,3077277,153453
6039,3077667,153658
6040,3077794,153659
6041,3078136,153750
6042,3078282,153751
6043,3078618,153773
